ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,LargePhoto,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
368,BK-R89R-44,2,LB ,CM ,Road-250 Red, 44,Carretera: 250, roja, 44,VÇlo de route 250 rouge, 44,1518.7864,1,Red,100,75,2443.3500,44,42-46 CM,14.77,4,R ,1466.0100,H ,U ,Road-250,0x474946380x6F04D003,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
369,BK-R89R-48,2,LB ,CM ,Road-250 Red, 48,Carretera: 250, roja, 48,VÇlo de route 250 rouge, 48,1518.7864,1,Red,100,75,2443.3500,48,48-52 CM,15.130000000000001,4,R ,1466.0100,H ,U ,Road-250,0x474946380x6F04D003,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
370,BK-R89R-52,2,LB ,CM ,Road-250 Red, 52,Carretera: 250, roja, 52,VÇlo de route 250 rouge, 52,1518.7864,1,Red,100,75,2443.3500,52,48-52 CM,15.42,4,R ,1466.0100,H ,U ,Road-250,0x474946380x6F04D003,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
371,BK-R89R-58,2,LB ,CM ,Road-250 Red, 58,Carretera: 250, roja, 58,VÇlo de route 250 rouge, 58,1320.6838,1,Red,100,75,2181.5625,58,54-58 CM,15.789999999999999,4,R ,1308.9375,H ,U ,Road-250,0x474946380x6F04D003,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
372,BK-R89R-58,2,LB ,CM ,Road-250 Red, 58,Carretera: 250, roja, 58,VÇlo de route 250 rouge, 58,1554.9479,1,Red,100,75,2443.3500,58,54-58 CM,15.789999999999999,4,R ,1466.0100,H ,U ,Road-250,0x474946380x6F04D003,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2013-07-01 00:00:00.000,NULL,Current
373,BK-R89B-44,2,LB ,CM ,Road-250 Black, 44,Carretera: 250, negra, 44,VÇlo de route 250 noir, 44,1320.6838,1,Black,100,75,2181.5625,44,42-46 CM,14.77,4,R ,1308.9375,H ,U ,Road-250,0x474946380x59C02498,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
374,BK-R89B-44,2,LB ,CM ,Road-250 Black, 44,Carretera: 250, negra, 44,VÇlo de route 250 noir, 44,1554.9479,1,Black,100,75,2443.3500,44,42-46 CM,14.77,4,R ,1466.0100,H ,U ,Road-250,0x474946380x59C02498,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2013-07-01 00:00:00.000,NULL,Current
375,BK-R89B-48,2,LB ,CM ,Road-250 Black, 48,Carretera: 250, negra, 48,VÇlo de route 250 noir, 48,1320.6838,1,Black,100,75,2181.5625,48,48-52 CM,15.130000000000001,4,R ,1308.9375,H ,U ,Road-250,0x474946380x59C02498,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
376,BK-R89B-48,2,LB ,CM ,Road-250 Black, 48,Carretera: 250, negra, 48,VÇlo de route 250 noir, 48,1554.9479,1,Black,100,75,2443.3500,48,48-52 CM,15.130000000000001,4,R ,1466.0100,H ,U ,Road-250,0x474946380x59C02498,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2013-07-01 00:00:00.000,NULL,Current
377,BK-R89B-52,2,LB ,CM ,Road-250 Black, 52,Carretera: 250, negra, 52,VÇlo de route 250 noir, 52,1320.6838,1,Black,100,75,2181.5625,52,48-52 CM,15.42,4,R ,1308.9375,H ,U ,Road-250,0x474946380x59C02498,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
378,BK-R89B-52,2,LB ,CM ,Road-250 Black, 52,Carretera: 250, negra, 52,VÇlo de route 250 noir, 52,1554.9479,1,Black,100,75,2443.3500,52,48-52 CM,15.42,4,R ,1466.0100,H ,U ,Road-250,0x474946380x59C02498,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2013-07-01 00:00:00.000,NULL,Current
379,BK-R89B-58,2,LB ,CM ,Road-250 Black, 58,Carretera: 250, negra, 58,VÇlo de route 250 noir, 58,1320.6838,1,Black,100,75,2181.5625,58,54-58 CM,15.68,4,R ,1308.9375,H ,U ,Road-250,0x474946380x59C02498,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
380,BK-R89B-58,2,LB ,CM ,Road-250 Black, 58,Carretera: 250, negra, 58,VÇlo de route 250 noir, 58,1554.9479,1,Black,100,75,2443.3500,58,54-58 CM,15.68,4,R ,1466.0100,H ,U ,Road-250,0x474946380x59C02498,Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.,Cadre en alliage d'aluminium qui offre une conduite lÇgäre et rapide, sur pistes ou sur routes de campagne.,??????????????,???????????????????,???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.,????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.,?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????,Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles FahrvergnÅgen - ob im Velodrom oder auf Landstra·en.,??? ????????????????????????????????????????????????????????????,"AlÅminyum alasimi kadro, ister velodromda yaris yapin, ister kîy yollarinda zorlu takim sÅrÅslerine katilin hafif ve saglam bir sÅrÅs deneyimi sunar.",2013-07-01 00:00:00.000,NULL,Current
381,BK-R64Y-38,2,LB ,CM ,Road-550-W Yellow, 38,Carretera: 550 para mujer, amarilla, 38,VÇlo de route 550 -W - jaune, 38,605.6492,1,Yellow,100,75,1000.4375,38,38-40 CM,17.350000000000001,4,R ,600.2625,M ,W ,Road-550-W,0x474946380x0164B00C,Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.,êquipÇ de la màme technologie que tous nos vÇlos de route, avec un cadre femmes. IdÇal pour la promenade ou la course sur route.,??????????????????????,????????????????????,?????????????,???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.,????????? ??? ??? ????? ?????? ???? "????" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.,???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????,Dieselbe Technologie wie bei allen RÑdern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und fÅr den Alltag.,??? ???????????????????????????????????????????????????,"Yol serisi bisikletlerimizle ayni teknoloji, ancak kadro boyutu kadinlar iáin ayarlandi.  Yol ve yaris iáin mÅkemmel áok yînlÅ bisiklet.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
