FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
17191,20120330,8,6,1,83,182.90000000000001,2012-03-30 00:00:00.000
17192,20120330,8,6,1,84,163.21000000000001,2012-03-30 00:00:00.000
17193,20120330,8,6,1,85,146.53999999999999,2012-03-30 00:00:00.000
17194,20120330,8,6,1,87,682.90999999999997,2012-03-30 00:00:00.000
17195,20120330,8,6,1,89,160.18000000000001,2012-03-30 00:00:00.000
17196,20120330,8,6,1,90,243.50999999999999,2012-03-30 00:00:00.000
17197,20120330,8,6,1,91,-192.84999999999999,2012-03-30 00:00:00.000
17198,20120330,8,6,1,92,325.32999999999998,2012-03-30 00:00:00.000
17199,20120330,8,6,1,94,80532.880000000005,2012-03-30 00:00:00.000
17200,20120330,8,6,1,96,5.0,2012-03-30 00:00:00.000
17201,20120330,8,6,1,97,1268.0,2012-03-30 00:00:00.000
17202,20120330,8,6,1,99,34500.0,2012-03-30 00:00:00.000
17203,20120330,8,6,1,101,724758.52000000002,2012-03-30 00:00:00.000
17204,20120330,8,7,1,4,1032941.54,2012-03-30 00:00:00.000
17205,20120330,8,7,1,6,1668906.4199999999,2012-03-30 00:00:00.000
17206,20120330,8,7,1,7,48412.589999999997,2012-03-30 00:00:00.000
17207,20120330,8,7,1,8,33377.459999999999,2012-03-30 00:00:00.000
17208,20120330,8,7,1,13,235316.07000000001,2012-03-30 00:00:00.000
17209,20120330,8,7,1,14,178574.10999999999,2012-03-30 00:00:00.000
17210,20120330,8,7,1,15,327105.65999999997,2012-03-30 00:00:00.000
17211,20120330,8,7,1,18,13513.450000000001,2012-03-30 00:00:00.000
17212,20120330,8,7,1,19,43057.940000000002,2012-03-30 00:00:00.000
17213,20120330,8,7,1,20,12296.76,2012-03-30 00:00:00.000
17214,20120330,8,7,1,21,77129.789999999994,2012-03-30 00:00:00.000
17215,20120330,8,7,1,22,11477.049999999999,2012-03-30 00:00:00.000
17216,20120330,8,7,1,23,4739.0500000000002,2012-03-30 00:00:00.000
17217,20120330,8,7,1,24,26718.25,2012-03-30 00:00:00.000
17218,20120330,8,7,1,28,23583.34,2012-03-30 00:00:00.000
17219,20120330,8,7,1,29,182092.35000000001,2012-03-30 00:00:00.000
17220,20120330,8,7,1,31,76916.149999999994,2012-03-30 00:00:00.000
17221,20120330,8,7,1,32,32539.57,2012-03-30 00:00:00.000
17222,20120330,8,7,1,33,25448.529999999999,2012-03-30 00:00:00.000
17223,20120330,8,7,1,34,122663.97,2012-03-30 00:00:00.000
17224,20120330,8,7,1,35,118479.05,2012-03-30 00:00:00.000
17225,20120330,8,7,1,37,101695.39999999999,2012-03-30 00:00:00.000
17226,20120330,8,7,1,38,33541.099999999999,2012-03-30 00:00:00.000
17227,20120330,8,7,1,39,70446.330000000002,2012-03-30 00:00:00.000
17228,20120330,8,7,1,40,34416.870000000003,2012-03-30 00:00:00.000
17229,20120330,8,7,1,43,1882468.0600000001,2012-03-30 00:00:00.000
17230,20120330,8,7,1,46,1234465.98,2012-03-30 00:00:00.000
17231,20120330,8,7,1,100,21227.23,2012-03-30 00:00:00.000
17232,20120330,11,1,1,60,14314.860000000001,2012-03-30 00:00:00.000
17233,20120330,11,1,1,61,1616.75,2012-03-30 00:00:00.000
17234,20120330,11,1,1,62,881.63,2012-03-30 00:00:00.000
17235,20120330,11,1,1,65,144.38,2012-03-30 00:00:00.000
17236,20120330,11,1,1,66,131.61000000000001,2012-03-30 00:00:00.000
17237,20120330,11,1,1,67,69.909999999999997,2012-03-30 00:00:00.000
17238,20120330,11,1,1,68,51.82,2012-03-30 00:00:00.000
17239,20120330,11,1,1,69,15.65,2012-03-30 00:00:00.000
17240,20120330,11,1,1,71,22.039999999999999,2012-03-30 00:00:00.000
17241,20120330,11,1,1,73,100.76000000000001,2012-03-30 00:00:00.000
17242,20120330,11,1,1,74,163.53,2012-03-30 00:00:00.000
17243,20120330,11,1,1,76,128.41999999999999,2012-03-30 00:00:00.000
17244,20120330,11,1,1,77,230.55000000000001,2012-03-30 00:00:00.000
17245,20120330,11,1,1,78,83.739999999999995,2012-03-30 00:00:00.000
17246,20120330,11,1,1,80,308.20999999999998,2012-03-30 00:00:00.000
17247,20120330,11,1,1,81,191.19,2012-03-30 00:00:00.000
17248,20120330,11,1,1,82,20.969999999999999,2012-03-30 00:00:00.000
17249,20120330,11,1,1,83,70.969999999999999,2012-03-30 00:00:00.000
17250,20120330,11,1,1,84,64.590000000000003,2012-03-30 00:00:00.000
17251,20120330,11,1,1,85,57.140000000000001,2012-03-30 00:00:00.000
17252,20120330,11,1,1,87,240.13,2012-03-30 00:00:00.000
17253,20120330,11,1,1,89,124.17,2012-03-30 00:00:00.000
17254,20120330,11,1,1,90,190.12,2012-03-30 00:00:00.000
17255,20120330,11,1,1,91,-150.30000000000001,2012-03-30 00:00:00.000
17256,20120330,11,1,1,92,253.96000000000001,2012-03-30 00:00:00.000
17257,20120330,11,1,1,94,56.079999999999998,2012-03-30 00:00:00.000
17258,20120330,11,1,1,96,5.0,2012-03-30 00:00:00.000
17259,20120330,11,2,1,12,21993.720000000001,2012-03-30 00:00:00.000
17260,20120330,11,2,1,60,6108.3199999999997,2012-03-30 00:00:00.000
17261,20120330,11,2,1,61,501.82999999999998,2012-03-30 00:00:00.000
17262,20120330,11,2,1,62,627.37,2012-03-30 00:00:00.000
17263,20120330,11,2,1,65,96.510000000000005,2012-03-30 00:00:00.000
17264,20120330,11,2,1,66,87.989999999999995,2012-03-30 00:00:00.000
17265,20120330,11,2,1,67,43.310000000000002,2012-03-30 00:00:00.000
17266,20120330,11,2,1,68,32.670000000000002,2012-03-30 00:00:00.000
17267,20120330,11,2,1,69,10.33,2012-03-30 00:00:00.000
17268,20120330,11,2,1,71,14.59,2012-03-30 00:00:00.000
17269,20120330,11,2,1,73,56.079999999999998,2012-03-30 00:00:00.000
17270,20120330,11,2,1,74,232.68000000000001,2012-03-30 00:00:00.000
17271,20120330,11,2,1,76,59.270000000000003,2012-03-30 00:00:00.000
17272,20120330,11,2,1,77,106.08,2012-03-30 00:00:00.000
17273,20120330,11,2,1,78,37.990000000000002,2012-03-30 00:00:00.000
17274,20120330,11,2,1,80,115.65000000000001,2012-03-30 00:00:00.000
17275,20120330,11,2,1,81,72.040000000000006,2012-03-30 00:00:00.000
17276,20120330,11,2,1,82,8.2100000000000009,2012-03-30 00:00:00.000
17277,20120330,11,2,1,83,26.289999999999999,2012-03-30 00:00:00.000
17278,20120330,11,2,1,84,23.100000000000001,2012-03-30 00:00:00.000
17279,20120330,11,2,1,85,20.969999999999999,2012-03-30 00:00:00.000
17280,20120330,11,2,1,87,96.510000000000005,2012-03-30 00:00:00.000
17281,20120330,11,2,1,89,44.380000000000003,2012-03-30 00:00:00.000
17282,20120330,11,2,1,90,67.780000000000001,2012-03-30 00:00:00.000
17283,20120330,11,2,1,91,-52.43,2012-03-30 00:00:00.000
17284,20120330,11,2,1,92,90.120000000000005,2012-03-30 00:00:00.000
17285,20120330,11,2,1,94,20.969999999999999,2012-03-30 00:00:00.000
17286,20120330,11,2,1,96,2.0,2012-03-30 00:00:00.000
17287,20120330,11,3,1,60,9733.9200000000001,2012-03-30 00:00:00.000
17288,20120330,11,3,1,61,1099.72,2012-03-30 00:00:00.000
17289,20120330,11,3,1,62,999.71000000000004,2012-03-30 00:00:00.000
17290,20120330,11,3,1,65,140.12,2012-03-30 00:00:00.000
17291,20120330,11,3,1,66,127.36,2012-03-30 00:00:00.000
17292,20120330,11,3,1,67,63.530000000000001,2012-03-30 00:00:00.000
17293,20120330,11,3,1,68,47.57,2012-03-30 00:00:00.000
17294,20120330,11,3,1,69,14.59,2012-03-30 00:00:00.000
17295,20120330,11,3,1,71,22.039999999999999,2012-03-30 00:00:00.000
17296,20120330,11,3,1,73,81.609999999999999,2012-03-30 00:00:00.000
17297,20120330,11,3,1,74,230.55000000000001,2012-03-30 00:00:00.000
17298,20120330,11,3,1,76,87.989999999999995,2012-03-30 00:00:00.000
17299,20120330,11,3,1,77,157.15000000000001,2012-03-30 00:00:00.000
17300,20120330,11,3,1,78,46.5,2012-03-30 00:00:00.000
17301,20120330,11,3,1,80,163.53,2012-03-30 00:00:00.000
17302,20120330,11,3,1,81,101.81999999999999,2012-03-30 00:00:00.000
17303,20120330,11,3,1,82,11.4,2012-03-30 00:00:00.000
17304,20120330,11,3,1,83,35.869999999999997,2012-03-30 00:00:00.000
17305,20120330,11,3,1,84,30.550000000000001,2012-03-30 00:00:00.000
17306,20120330,11,3,1,85,28.420000000000002,2012-03-30 00:00:00.000
17307,20120330,11,3,1,87,144.38,2012-03-30 00:00:00.000
17308,20120330,11,3,1,89,59.270000000000003,2012-03-30 00:00:00.000
17309,20120330,11,3,1,90,90.120000000000005,2012-03-30 00:00:00.000
17310,20120330,11,3,1,91,-70.519999999999996,2012-03-30 00:00:00.000
17311,20120330,11,3,1,92,119.91,2012-03-30 00:00:00.000
17312,20120330,11,3,1,94,29.48,2012-03-30 00:00:00.000
17313,20120330,11,3,1,96,3.0,2012-03-30 00:00:00.000
17314,20120330,11,4,1,60,13106.32,2012-03-30 00:00:00.000
17315,20120330,11,4,1,61,1345.47,2012-03-30 00:00:00.000
17316,20120330,11,4,1,62,807.15999999999997,2012-03-30 00:00:00.000
17317,20120330,11,4,1,65,107.14,2012-03-30 00:00:00.000
17318,20120330,11,4,1,66,97.569999999999993,2012-03-30 00:00:00.000
17319,20120330,11,4,1,67,51.82,2012-03-30 00:00:00.000
17320,20120330,11,4,1,68,39.060000000000002,2012-03-30 00:00:00.000
17321,20120330,11,4,1,69,11.4,2012-03-30 00:00:00.000
17322,20120330,11,4,1,71,17.780000000000001,2012-03-30 00:00:00.000
17323,20120330,11,4,1,73,78.420000000000002,2012-03-30 00:00:00.000
17324,20120330,11,4,1,74,149.69999999999999,2012-03-30 00:00:00.000
17325,20120330,11,4,1,76,100.76000000000001,2012-03-30 00:00:00.000
17326,20120330,11,4,1,77,180.55000000000001,2012-03-30 00:00:00.000
17327,20120330,11,4,1,78,68.849999999999994,2012-03-30 00:00:00.000
17328,20120330,11,4,1,80,242.25,2012-03-30 00:00:00.000
17329,20120330,11,4,1,81,149.69999999999999,2012-03-30 00:00:00.000
17330,20120330,11,4,1,82,16.719999999999999,2012-03-30 00:00:00.000
17331,20120330,11,4,1,83,56.079999999999998,2012-03-30 00:00:00.000
17332,20120330,11,4,1,84,49.700000000000003,2012-03-30 00:00:00.000
17333,20120330,11,4,1,85,44.380000000000003,2012-03-30 00:00:00.000
17334,20120330,11,4,1,87,192.25,2012-03-30 00:00:00.000
17335,20120330,11,4,1,89,96.510000000000005,2012-03-30 00:00:00.000
17336,20120330,11,4,1,90,148.63,2012-03-30 00:00:00.000
17337,20120330,11,4,1,91,-117.31999999999999,2012-03-30 00:00:00.000
17338,20120330,11,4,1,92,197.56999999999999,2012-03-30 00:00:00.000
17339,20120330,11,4,1,94,44.380000000000003,2012-03-30 00:00:00.000
17340,20120330,11,4,1,96,4.0,2012-03-30 00:00:00.000
17341,20120330,11,5,1,60,3085.9200000000001,2012-03-30 00:00:00.000
17342,20120330,11,5,1,61,380.55000000000001,2012-03-30 00:00:00.000
17343,20120330,11,5,1,62,159.27000000000001,2012-03-30 00:00:00.000
17344,20120330,11,5,1,65,23.100000000000001,2012-03-30 00:00:00.000
17345,20120330,11,5,1,66,20.969999999999999,2012-03-30 00:00:00.000
17346,20120330,11,5,1,67,12.460000000000001,2012-03-30 00:00:00.000
17347,20120330,11,5,1,68,9.2699999999999996,2012-03-30 00:00:00.000
17348,20120330,11,5,1,69,2.8900000000000001,2012-03-30 00:00:00.000
17349,20120330,11,5,1,71,3.9500000000000002,2012-03-30 00:00:00.000
17350,20120330,11,5,1,73,17.780000000000001,2012-03-30 00:00:00.000
17351,20120330,11,5,1,74,123.09999999999999,2012-03-30 00:00:00.000
17352,20120330,11,5,1,76,25.23,2012-03-30 00:00:00.000
17353,20120330,11,5,1,77,44.380000000000003,2012-03-30 00:00:00.000
17354,20120330,11,5,1,78,27.359999999999999,2012-03-30 00:00:00.000
17355,20120330,11,5,1,80,60.329999999999998,2012-03-30 00:00:00.000
17356,20120330,11,5,1,81,37.990000000000002,2012-03-30 00:00:00.000
17357,20120330,11,5,1,82,5.0099999999999998,2012-03-30 00:00:00.000
17358,20120330,11,5,1,83,14.59,2012-03-30 00:00:00.000
17359,20120330,11,5,1,84,12.460000000000001,2012-03-30 00:00:00.000
17360,20120330,11,5,1,85,11.4,2012-03-30 00:00:00.000
17361,20120330,11,5,1,87,48.630000000000003,2012-03-30 00:00:00.000
17362,20120330,11,5,1,89,24.16,2012-03-30 00:00:00.000
17363,20120330,11,5,1,90,35.869999999999997,2012-03-30 00:00:00.000
17364,20120330,11,5,1,91,-26.899999999999999,2012-03-30 00:00:00.000
17365,20120330,11,5,1,92,48.630000000000003,2012-03-30 00:00:00.000
17366,20120330,11,5,1,94,11.4,2012-03-30 00:00:00.000
17367,20120330,11,5,1,96,1.0,2012-03-30 00:00:00.000
17368,20120330,11,6,1,52,709.27999999999997,2012-03-30 00:00:00.000
17369,20120330,11,6,1,53,2128.46,2012-03-30 00:00:00.000
17370,20120330,11,6,1,54,980.55999999999995,2012-03-30 00:00:00.000
17371,20120330,11,6,1,56,16781.919999999998,2012-03-30 00:00:00.000
17372,20120330,11,6,1,57,7095.5699999999997,2012-03-30 00:00:00.000
17373,20120330,11,6,1,60,17367.040000000001,2012-03-30 00:00:00.000
17374,20120330,11,6,1,61,1782.71,2012-03-30 00:00:00.000
17375,20120330,11,6,1,62,1248.6500000000001,2012-03-30 00:00:00.000
17376,20120330,11,6,1,63,710.35000000000002,2012-03-30 00:00:00.000
17377,20120330,11,6,1,65,195.44,2012-03-30 00:00:00.000
17378,20120330,11,6,1,66,178.41999999999999,2012-03-30 00:00:00.000
17379,20120330,11,6,1,67,90.120000000000005,2012-03-30 00:00:00.000
17380,20120330,11,6,1,68,67.780000000000001,2012-03-30 00:00:00.000
17381,20120330,11,6,1,69,19.91,2012-03-30 00:00:00.000
17382,20120330,11,6,1,71,29.48,2012-03-30 00:00:00.000
17383,20120330,11,6,1,72,72.040000000000006,2012-03-30 00:00:00.000
17384,20120330,11,6,1,73,129.47999999999999,2012-03-30 00:00:00.000
17385,20120330,11,6,1,74,181.61000000000001,2012-03-30 00:00:00.000
17386,20120330,11,6,1,76,434.81,2012-03-30 00:00:00.000
17387,20120330,11,6,1,77,282.68000000000001,2012-03-30 00:00:00.000
17388,20120330,11,6,1,78,93.310000000000002,2012-03-30 00:00:00.000
17389,20120330,11,6,1,80,352.88999999999999,2012-03-30 00:00:00.000
17390,20120330,11,6,1,81,218.84999999999999,2012-03-30 00:00:00.000
17391,20120330,11,6,1,82,23.100000000000001,2012-03-30 00:00:00.000
17392,20120330,11,6,1,83,80.549999999999997,2012-03-30 00:00:00.000
17393,20120330,11,6,1,84,72.040000000000006,2012-03-30 00:00:00.000
17394,20120330,11,6,1,85,64.590000000000003,2012-03-30 00:00:00.000
17395,20120330,11,6,1,87,288.0,2012-03-30 00:00:00.000
17396,20120330,11,6,1,89,139.06,2012-03-30 00:00:00.000
17397,20120330,11,6,1,90,212.47,2012-03-30 00:00:00.000
17398,20120330,11,6,1,91,-168.38999999999999,2012-03-30 00:00:00.000
17399,20120330,11,6,1,92,283.74000000000001,2012-03-30 00:00:00.000
17400,20120330,11,6,1,94,2245.48,2012-03-30 00:00:00.000
17401,20120330,11,6,1,96,6.0,2012-03-30 00:00:00.000
17402,20120330,11,6,1,97,302.0,2012-03-30 00:00:00.000
17403,20120330,11,6,1,99,27000.0,2012-03-30 00:00:00.000
17404,20120330,11,6,1,101,70951.020000000004,2012-03-30 00:00:00.000
17405,20120330,11,7,1,4,90462.020000000004,2012-03-30 00:00:00.000
17406,20120330,11,7,1,6,348311.5,2012-03-30 00:00:00.000
17407,20120330,11,7,1,7,9574.3400000000001,2012-03-30 00:00:00.000
17408,20120330,11,7,1,8,6966.8500000000004,2012-03-30 00:00:00.000
17409,20120330,11,7,1,13,53292.18,2012-03-30 00:00:00.000
17410,20120330,11,7,1,14,36920.599999999999,2012-03-30 00:00:00.000
17411,20120330,11,7,1,15,64089.190000000002,2012-03-30 00:00:00.000
17412,20120330,11,7,1,18,3795.5100000000002,2012-03-30 00:00:00.000
17413,20120330,11,7,1,19,12093.540000000001,2012-03-30 00:00:00.000
17414,20120330,11,7,1,20,3832.75,2012-03-30 00:00:00.000
17415,20120330,11,7,1,21,59855.07,2012-03-30 00:00:00.000
17416,20120330,11,7,1,22,3288.0500000000002,2012-03-30 00:00:00.000
17417,20120330,11,7,1,23,1330.5699999999999,2012-03-30 00:00:00.000
17418,20120330,11,7,1,24,7022.1700000000001,2012-03-30 00:00:00.000
17419,20120330,11,7,1,28,5420.0100000000002,2012-03-30 00:00:00.000
17420,20120330,11,7,1,29,54307.089999999997,2012-03-30 00:00:00.000
17421,20120330,11,7,1,31,54668.800000000003,2012-03-30 00:00:00.000
17422,20120330,11,7,1,32,8436.0200000000004,2012-03-30 00:00:00.000
17423,20120330,11,7,1,33,7074.3000000000002,2012-03-30 00:00:00.000
17424,20120330,11,7,1,34,24137.380000000001,2012-03-30 00:00:00.000
17425,20120330,11,7,1,35,33583.300000000003,2012-03-30 00:00:00.000
17426,20120330,11,7,1,37,25233.139999999999,2012-03-30 00:00:00.000
17427,20120330,11,7,1,38,9793.4899999999998,2012-03-30 00:00:00.000
17428,20120330,11,7,1,39,55226.260000000002,2012-03-30 00:00:00.000
17429,20120330,11,7,1,40,7909.4200000000001,2012-03-30 00:00:00.000
17430,20120330,11,7,1,43,271277.09999999998,2012-03-30 00:00:00.000
17431,20120330,11,7,1,46,160282.17000000001,2012-03-30 00:00:00.000
17432,20120330,11,7,1,100,5479.5799999999999,2012-03-30 00:00:00.000
17433,20120330,12,1,1,60,1349.72,2012-03-30 00:00:00.000
17434,20120330,12,1,1,61,125.23,2012-03-30 00:00:00.000
17435,20120330,12,1,1,62,69.909999999999997,2012-03-30 00:00:00.000
17436,20120330,12,1,1,65,10.33,2012-03-30 00:00:00.000
17437,20120330,12,1,1,66,9.2699999999999996,2012-03-30 00:00:00.000
17438,20120330,12,1,1,67,5.0099999999999998,2012-03-30 00:00:00.000
17439,20120330,12,1,1,68,3.9500000000000002,2012-03-30 00:00:00.000
17440,20120330,12,1,1,69,1.8200000000000001,2012-03-30 00:00:00.000
17441,20120330,12,1,1,71,1.8200000000000001,2012-03-30 00:00:00.000
17442,20120330,12,1,1,73,8.2100000000000009,2012-03-30 00:00:00.000
17443,20120330,12,1,1,74,27.359999999999999,2012-03-30 00:00:00.000
17444,20120330,12,1,1,76,10.33,2012-03-30 00:00:00.000
17445,20120330,12,1,1,77,18.84,2012-03-30 00:00:00.000
17446,20120330,12,1,1,78,8.2100000000000009,2012-03-30 00:00:00.000
17447,20120330,12,1,1,80,23.100000000000001,2012-03-30 00:00:00.000
17448,20120330,12,1,1,81,14.59,2012-03-30 00:00:00.000
17449,20120330,12,1,1,82,1.8200000000000001,2012-03-30 00:00:00.000
17450,20120330,12,1,1,83,6.0800000000000001,2012-03-30 00:00:00.000
17451,20120330,12,1,1,84,5.0099999999999998,2012-03-30 00:00:00.000
17452,20120330,12,1,1,85,5.0099999999999998,2012-03-30 00:00:00.000
17453,20120330,12,1,1,87,19.91,2012-03-30 00:00:00.000
17454,20120330,12,1,1,89,42.25,2012-03-30 00:00:00.000
17455,20120330,12,1,1,90,64.590000000000003,2012-03-30 00:00:00.000
17456,20120330,12,1,1,91,-50.299999999999997,2012-03-30 00:00:00.000
17457,20120330,12,1,1,92,85.870000000000005,2012-03-30 00:00:00.000
17458,20120330,12,1,1,96,2.0,2012-03-30 00:00:00.000
17459,20120330,12,2,1,12,1764.6199999999999,2012-03-30 00:00:00.000
17460,20120330,12,2,1,60,1183.76,2012-03-30 00:00:00.000
17461,20120330,12,2,1,61,97.569999999999993,2012-03-30 00:00:00.000
17462,20120330,12,2,1,62,110.34,2012-03-30 00:00:00.000
17463,20120330,12,2,1,65,17.780000000000001,2012-03-30 00:00:00.000
17464,20120330,12,2,1,66,16.719999999999999,2012-03-30 00:00:00.000
17465,20120330,12,2,1,67,8.2100000000000009,2012-03-30 00:00:00.000
17466,20120330,12,2,1,68,6.0800000000000001,2012-03-30 00:00:00.000
17467,20120330,12,2,1,69,2.8900000000000001,2012-03-30 00:00:00.000
17468,20120330,12,2,1,71,2.8900000000000001,2012-03-30 00:00:00.000
17469,20120330,12,2,1,73,11.4,2012-03-30 00:00:00.000
17470,20120330,12,2,1,74,43.310000000000002,2012-03-30 00:00:00.000
17471,20120330,12,2,1,76,12.460000000000001,2012-03-30 00:00:00.000
17472,20120330,12,2,1,77,20.969999999999999,2012-03-30 00:00:00.000
17473,20120330,12,2,1,78,8.2100000000000009,2012-03-30 00:00:00.000
17474,20120330,12,2,1,80,23.100000000000001,2012-03-30 00:00:00.000
17475,20120330,12,2,1,81,14.59,2012-03-30 00:00:00.000
17476,20120330,12,2,1,82,1.8200000000000001,2012-03-30 00:00:00.000
17477,20120330,12,2,1,83,6.0800000000000001,2012-03-30 00:00:00.000
17478,20120330,12,2,1,84,5.0099999999999998,2012-03-30 00:00:00.000
17479,20120330,12,2,1,85,5.0099999999999998,2012-03-30 00:00:00.000
17480,20120330,12,2,1,87,19.91,2012-03-30 00:00:00.000
17481,20120330,12,2,1,89,43.310000000000002,2012-03-30 00:00:00.000
17482,20120330,12,2,1,90,65.650000000000006,2012-03-30 00:00:00.000
17483,20120330,12,2,1,91,-51.369999999999997,2012-03-30 00:00:00.000
17484,20120330,12,2,1,92,87.989999999999995,2012-03-30 00:00:00.000
17485,20120330,12,2,1,96,2.0,2012-03-30 00:00:00.000
17486,20120330,12,6,1,52,48.630000000000003,2012-03-30 00:00:00.000
17487,20120330,12,6,1,56,2147.6100000000001,2012-03-30 00:00:00.000
17488,20120330,12,6,1,57,120.97,2012-03-30 00:00:00.000
17489,20120330,12,6,1,60,4161.4700000000003,2012-03-30 00:00:00.000
17490,20120330,12,6,1,61,469.92000000000002,2012-03-30 00:00:00.000
17491,20120330,12,6,1,62,342.25,2012-03-30 00:00:00.000
17492,20120330,12,6,1,63,15.65,2012-03-30 00:00:00.000
17493,20120330,12,6,1,65,43.310000000000002,2012-03-30 00:00:00.000
17494,20120330,12,6,1,66,39.060000000000002,2012-03-30 00:00:00.000
17495,20120330,12,6,1,67,20.969999999999999,2012-03-30 00:00:00.000
17496,20120330,12,6,1,68,15.65,2012-03-30 00:00:00.000
17497,20120330,12,6,1,69,5.0099999999999998,2012-03-30 00:00:00.000
17498,20120330,12,6,1,71,7.1399999999999997,2012-03-30 00:00:00.000
17499,20120330,12,6,1,72,2.8900000000000001,2012-03-30 00:00:00.000
17500,20120330,12,6,1,73,28.420000000000002,2012-03-30 00:00:00.000
17501,20120330,12,6,1,74,39.060000000000002,2012-03-30 00:00:00.000
17502,20120330,12,6,1,76,36.93,2012-03-30 00:00:00.000
17503,20120330,12,6,1,77,59.270000000000003,2012-03-30 00:00:00.000
17504,20120330,12,6,1,78,18.84,2012-03-30 00:00:00.000
17505,20120330,12,6,1,80,72.040000000000006,2012-03-30 00:00:00.000
17506,20120330,12,6,1,81,44.380000000000003,2012-03-30 00:00:00.000
17507,20120330,12,6,1,82,5.0099999999999998,2012-03-30 00:00:00.000
17508,20120330,12,6,1,83,16.719999999999999,2012-03-30 00:00:00.000
17509,20120330,12,6,1,84,14.59,2012-03-30 00:00:00.000
17510,20120330,12,6,1,85,13.529999999999999,2012-03-30 00:00:00.000
17511,20120330,12,6,1,87,58.210000000000001,2012-03-30 00:00:00.000
17512,20120330,12,6,1,89,139.06,2012-03-30 00:00:00.000
17513,20120330,12,6,1,90,212.47,2012-03-30 00:00:00.000
17514,20120330,12,6,1,91,-168.38999999999999,2012-03-30 00:00:00.000
17515,20120330,12,6,1,92,283.74000000000001,2012-03-30 00:00:00.000
17516,20120330,12,6,1,96,6.0,2012-03-30 00:00:00.000
17517,20120330,12,6,1,97,14.0,2012-03-30 00:00:00.000
17518,20120330,12,6,1,99,35000.0,2012-03-30 00:00:00.000
17519,20120330,12,6,1,101,4811.4899999999998,2012-03-30 00:00:00.000
17520,20120330,12,7,1,4,5715.7600000000002,2012-03-30 00:00:00.000
17521,20120330,12,7,1,6,10346.700000000001,2012-03-30 00:00:00.000
17522,20120330,12,7,1,7,360.33999999999997,2012-03-30 00:00:00.000
17523,20120330,12,7,1,8,207.15000000000001,2012-03-30 00:00:00.000
17524,20120330,12,7,1,13,1521.0,2012-03-30 00:00:00.000
17525,20120330,12,7,1,14,1014.61,2012-03-30 00:00:00.000
17526,20120330,12,7,1,15,2276.3299999999999,2012-03-30 00:00:00.000
17527,20120330,12,7,1,18,3795.5100000000002,2012-03-30 00:00:00.000
17528,20120330,12,7,1,19,12093.540000000001,2012-03-30 00:00:00.000
17529,20120330,12,7,1,20,3643.3800000000001,2012-03-30 00:00:00.000
17530,20120330,12,7,1,21,30805.59,2012-03-30 00:00:00.000
